File Name,Label,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvector_1_X,Eigenvector_2_X,Eigenvector_3_X,Eigenvector_1_Y,Eigenvector_2_Y,Eigenvector_3_Y,Eigenvector_1_Z,Eigenvector_2_Z,Eigenvector_3_Z
Walking_Normal_Christian_3400.pcd,0,0.2007777268332727,0.086980225616885,0.0576293864176552,-0.3137131034750784,0.9418267663418136,0.1206085855574043,-0.6534330147427755,-0.1219808494859977,-0.7470916728239196,0.6889189966550516,0.3131820789266163,-0.6536876941529496
Walking_Normal_Christian_4237.pcd,0,0.6393620927760328,0.2818153212660982,0.0640642692842579,-0.5069090410398812,-0.6150154910511082,-0.6039860676201005,0.5309096965252038,-0.7747628530514488,0.3433328059872745,0.6791009632208926,0.1466235564250979,-0.7192519825858754
Walking_Normal_Christian_3861.pcd,0,0.2632648309028002,0.1515202853261195,0.0318919521952967,-0.5989998642711116,-0.3144891748262162,-0.7364073068080704,0.3550215063296452,-0.9286221829826128,0.1077987537777484,0.7177457019353156,0.1968689924536921,-0.6678949821368992
Walking_Normal_Christian_4764.pcd,0,0.2214527352347925,0.1084647152025747,0.033155598436451,-0.7002721472166368,0.7045095508473989,0.1152614965953366,0.4207478559332951,0.2768799410419479,0.8638916251336983,0.576706304422048,0.6534552708589952,-0.4903121938382327
Walking_Normal_Christian_879.pcd,0,0.5228891943014431,0.2402142411941461,0.0218895894722321,-0.7498246267016637,-0.3270133143361294,-0.5751741661780466,0.2929541494440066,-0.9435537355002468,0.1545451861012467,-0.5932460665821983,-0.0526178721579488,0.8032997348526393
Walking_Normal_Christian_3906.pcd,0,0.3843588579975422,0.1511165520705463,0.0890384143529589,-0.7322642539137659,0.077285354411985,-0.6766210434456865,-0.2870738489034342,0.8659241788940978,0.4095899433364432,0.6175578254025157,0.4941682814588534,-0.6118987186488624
Walking_Normal_Christian_3395.pcd,0,0.2018114171750668,0.1323737619362677,0.089856686087544,-0.5665474219780752,0.8238629627504628,0.0165480288260196,0.5022750301787531,0.3293410771823231,0.7995337697304098,0.6532563147103362,0.4612854577031634,-0.6003931327077727
Walking_Normal_Christian_1547.pcd,0,0.526126902148951,0.0709883178685881,0.0107282224578454,0.2683345675545641,0.8273387918992157,-0.4934643687988538,0.30742188706021,-0.5590106239325344,-0.7700642217938045,0.9129558276344176,-0.0549331024911635,0.4043439266751152
Walking_Normal_Christian_670.pcd,0,0.4178361634216954,0.0477514121574976,0.0089965028629226,-0.0182825508272149,-0.8672515092081987,0.4975344893686785,0.79100185109071,-0.3169102181793458,-0.5233392639431799,-0.611540530060208,-0.3839827253791775,-0.6917914763164248
Walking_Normal_Christian_216.pcd,0,0.288327803222274,0.1576569546365311,0.1345779816906222,-0.1604545586553593,-0.9838953358884546,0.078767395689197,-0.98658859389524,0.1622909651887063,0.0174524787331513,0.0299546490970405,0.0749106843852251,0.9967402411673816
Walking_Normal_Christian_811.pcd,0,0.2239699199846978,0.1326232755811778,0.0398306851468285,-0.7386597411372442,-0.0407335680889643,-0.6728466119806222,-0.0098484507053502,-0.9974138420075392,0.0711943522371273,-0.6740065243317487,0.0592148984842637,0.736348287806616
Walking_Normal_Christian_4766.pcd,0,0.2468111975859459,0.0954885302668077,0.0392921508818495,-0.476438254854071,0.8369678883860721,0.2692421644582565,0.4099784239509049,-0.0594092106785762,0.9101583585186044,0.7777687838981064,0.544017738219176,-0.31483395512008
Walking_Normal_Christian_4571.pcd,0,0.4747250516427416,0.303305710985384,0.0514056013613777,-0.3303051787325221,-0.9404338016639416,0.0805155487491879,0.7279827826246961,-0.1995301123648585,0.6559182894703205,-0.6007824540584394,0.2752671410604127,0.7505254452368326
Walking_Normal_Christian_1710.pcd,0,0.2005107754331048,0.1383730390382319,0.1058495360835769,0.1124662693636472,0.9518687006335904,-0.2851268402124631,0.9131235668397168,-0.2121670452912669,-0.3481242545044614,-0.3918631010153124,-0.2212038011574247,-0.8930353791514472
Walking_Normal_Christian_461.pcd,0,0.1360832097399212,0.0612918726189753,0.0362956561954962,-0.4781302735025947,-0.2911483934157022,0.8286278142639129,0.5967813953039425,0.5845107446422905,0.549726437072836,-0.6443938297186073,0.757350514893316,-0.1057203377378996
Walking_Normal_Christian_3363.pcd,0,0.3547840011849887,0.219502958589601,0.0331352193048394,-0.7845843586840973,-0.1563238855216259,-0.599991855714463,-0.2844285953921339,0.9506102045226512,0.1242602638845628,0.5509335334062735,0.2681475002173712,-0.7902968808591196
Walking_Normal_Christian_203.pcd,0,0.545186062100006,0.2350713037773122,0.0890241286469354,-0.6091585260966431,-0.7757621432809347,-0.1646784355522485,0.2518346539481562,-0.386127900539316,0.8874032631762817,-0.7520007959800162,0.4990975270197909,0.430576893676555
Walking_Normal_Christian_529.pcd,0,0.1344658259802553,0.0683159761090951,0.0339099372759434,-0.6456269443990474,-0.669327223168764,0.3676505365032686,-0.1965115897013785,0.6108418640635486,0.7669781041336228,-0.737935663712621,0.4229341384099434,-0.5259065228616704
Walking_Normal_Christian_3446.pcd,0,0.1818470642392527,0.0725195724148611,0.0563239582228802,-0.4316850447500351,0.8991490421910999,0.0719654227111013,0.3207706324746552,0.0784559395851116,0.9439019371129752,0.8430624078210164,0.4305527441216053,-0.3222888627433247
Walking_Normal_Christian_2640.pcd,0,0.2933737044272702,0.0645416075456882,0.0092128005938438,-0.6795232047781056,-0.6460114577269254,0.347731808515738,-0.5913860346827048,0.2018193658073694,-0.7807249845927684,-0.4341782723149097,0.7361644789519827,0.5191830965844287
Walking_Normal_Christian_3369.pcd,0,0.1665480281711677,0.1258980896984619,0.0812032242253856,-0.5697471774435008,0.7551584933136186,0.3242280120092489,0.7667391285312523,0.6304472446269196,-0.1210263629192436,0.295802742675418,-0.1796438747039,0.9382051032194773
Walking_Normal_Christian_3343.pcd,0,0.3563474200372965,0.2035541216222174,0.0589440787838267,-0.5929986516912426,0.8024811314236092,-0.0661561244440157,-0.5134138325809667,-0.4401220811571504,-0.7366809283485095,0.6202893160508983,0.4028853278378134,-0.6729967139638395
Walking_Normal_Christian_4830.pcd,0,0.08439777556215,0.0524390096778776,0.0313329942453448,-0.4714151587492914,0.6219194954479408,0.6252870455104268,-0.6522037430704581,0.2313998405754,-0.7218617535972959,0.5936312202253718,0.7481111247424795,-0.2965328302402247
Walking_Normal_Christian_4546.pcd,0,0.3758459329010432,0.1812304693950856,0.1008806287396718,-0.4233214191008392,-0.8993239109009187,-0.109615142258398,0.6236688843367674,-0.3770294862486794,0.6847524291371215,-0.65714237334126,0.2215068165563621,0.7204849973306054
Walking_Normal_Christian_911.pcd,0,0.3956330655062114,0.1421728802420969,0.0186228447991582,-0.7658933141347383,0.3654687893265795,-0.528999050464055,0.2847393565176548,0.9304612449828724,0.2305761705702362,0.576481508995405,0.0259698982109494,-0.8166973944940035
Walking_Normal_Christian_3258.pcd,0,0.5307273279881244,0.2736435613054943,0.0442141230700077,-0.769143218009534,0.4463756197230486,-0.4573483533443652,0.2225311563394049,0.8579181501448325,0.4630943015308179,0.5990814591090142,0.2544115834016465,-0.7591944096098715
Walking_Normal_Christian_2544.pcd,0,0.3060272943362735,0.0860140063910195,0.0331506048858872,-0.6680167902430539,-0.07003949485796,-0.7408427883926588,-0.1393147468821931,-0.9661874686554592,0.2169635377530231,-0.7309890349755727,0.2481456116339736,0.6356719170863879
Walking_Normal_Christian_3291.pcd,0,0.1061442435315442,0.0567908293979208,0.0371756906352926,-0.6692149074693183,0.1981300919941857,0.7161674903730321,0.623563512180394,0.673914937413558,0.3962413448999631,0.4041286353354372,-0.7117465305691735,0.5745406185159245
Walking_Normal_Christian_2394.pcd,0,0.5007095984998545,0.2443133091542372,0.0612947299641744,-0.879548318592604,-0.0711013063303945,-0.4704671715423242,-0.2793042847082386,0.8776429762123754,0.3895278203783438,0.3852062717616921,0.4740120362851514,-0.7917883035586359
Walking_Normal_Christian_1548.pcd,0,0.5871505734760429,0.0801212432585259,0.0115380390925102,0.2568635967182129,0.877474528031745,-0.4050426463181986,0.4187205422509477,-0.4787691307008435,-0.7716561585220656,0.8710305391764723,-0.0286106998066223,0.4903949710983175
Walking_Normal_Christian_802.pcd,0,0.1171349460319107,0.0797050072847628,0.0163622322964906,0.7325395963843574,0.3274423268153282,0.5967975053054486,-0.3202592166772546,0.9394004615111607,-0.122314377919727,0.6006827564216526,0.1015297765307418,-0.7930144580115193
Walking_Normal_Christian_3279.pcd,0,0.1996740904590031,0.1453033312262714,0.0959294827864083,-0.5863744942848703,0.8066987083787449,0.0734992949097231,0.5622620528080422,0.3400161708634119,0.7538238438278991,0.5831177723447025,0.483348939640346,-0.6529528820093407
Walking_Normal_Christian_843.pcd,0,0.7483537837147218,0.298808680938098,0.060036372684729,-0.7258286891950678,-0.0965939177341327,-0.6810597103030993,-0.2444108615343807,-0.8892709133301525,0.3866013107439992,-0.64298992581952,0.4470647131699483,0.6218497387093448
Walking_Normal_Christian_4405.pcd,0,0.6567013714811586,0.2485373686683125,0.0076993939282084,-0.6373099278724536,0.6874199020998926,-0.3482670441373735,-0.5654957513923397,-0.7242077507574118,-0.3946361474828488,0.5234984345653978,0.0545620008785043,-0.8502778234599045
Walking_Normal_Christian_123.pcd,0,0.2242163945371295,0.0943748663779208,0.0679788892894668,0.1769667667410057,0.9599402610818564,-0.2172497609281337,0.8278708688752512,-0.2645576504261643,-0.4946100222081266,-0.5322711601589653,-0.0923252119146455,-0.8415244900226875
Walking_Normal_Christian_4735.pcd,0,0.1670525734286091,0.0996943871825112,0.0311728786536254,0.0156452873760001,0.6771034416446138,0.7357215195275602,-0.6567405577359454,0.5617950726732271,-0.5030687191078007,0.7539542856218816,0.4753075063925491,-0.4534707372690051
Walking_Normal_Christian_3204.pcd,0,0.3179721895496411,0.1824550914527729,0.0344885229673792,-0.4044526713094154,0.8911891540677596,-0.2054262114304535,-0.5967465199219328,-0.4273739140963848,-0.679150298911072,0.6930451844084484,0.1520967758433005,-0.7046665474863498
Walking_Normal_Christian_4580.pcd,0,0.3932870842091229,0.2228742356402757,0.0537035837471139,-0.3204666099374042,-0.942381600483926,0.0960107857721279,0.7063783331556491,-0.1702124543451489,0.6870643134627546,0.6311345358665404,-0.2880011101630589,-0.7202253523595037
Walking_Normal_Christian_95.pcd,0,0.1248343337502448,0.1035033246011048,0.0168212968657565,0.1635107944605126,-0.9639592104544642,0.2098734396604251,0.8342102512432688,0.2486638533871514,0.4921986842112601,-0.5266473932485893,0.09459877694061,0.8448038793624271
Walking_Normal_Christian_4774.pcd,0,0.2717913479745851,0.165730882090982,0.039338568019952,-0.2247628839521512,0.7209715956543304,0.655501032994732,-0.4462269184308695,0.5218720704238395,-0.7270014301081019,0.8662350623619444,0.4559051440499264,-0.2044194618024764
Walking_Normal_Christian_800.pcd,0,0.3910316957690453,0.0803814873708819,0.0215884239693015,-0.7025803664315684,-0.1376252052269317,-0.6981691282140223,0.216015277244786,-0.9760705361418216,-0.0249741560953607,-0.6780252419355354,-0.1683615495357004,0.7154971418085447
Walking_Normal_Christian_4552.pcd,0,0.5561464319327619,0.5111453013167646,0.0847028271763563,0.6780203283506647,0.6022095928808283,0.4214641628721997,-0.4043174460276295,0.7844035220830416,-0.4703599870114535,0.6138532700743329,-0.1485083189118592,-0.7753253781690764
Walking_Normal_Christian_1544.pcd,0,0.6840231285737781,0.1245546115289018,0.0172891356585348,0.0832391828227001,0.925275755664578,-0.3700486649379414,0.2135457777794139,-0.3792731420262575,-0.9003055506493979,0.9733804185597706,0.0040816316436095,0.2291591173126908
Walking_Normal_Christian_1545.pcd,0,0.4959891517988315,0.0846835106852127,0.0122041043996411,0.188418311432608,0.8013744319114934,-0.5677125679385796,0.285147698367246,-0.597804191562223,-0.7492135467718796,0.939781533140946,0.0207163806966518,0.341147331131411
Walking_Normal_Christian_4669.pcd,0,0.2322716056726443,0.0896186918884765,0.0296773654836529,-0.0750948444952237,0.6676709964525446,0.7406593041515814,-0.8448192800847922,0.3519954078955842,-0.402963542789462,0.5297557440247831,0.6559837447044612,-0.5376282901375826
Walking_Normal_Christian_4741.pcd,0,0.1487506128299116,0.1212106586879478,0.026552562820301,-0.1569123849759492,0.7141112139079547,0.682219669616808,0.7341753882872093,-0.3776930793010143,0.5642113407947794,0.6605792932528878,0.589400637952679,-0.4650181558890907
Walking_Normal_Christian_462.pcd,0,0.5744055635368819,0.0957496037765089,0.0495781884135652,0.1824475911722133,0.9787343664139908,-0.0937652199680713,0.5539734917198031,-0.1811158089595338,-0.8125948770554132,0.8122968958128709,-0.0963125316100532,0.5752370374964015
Walking_Normal_Christian_2271.pcd,0,0.5710403504117183,0.1591210746457083,0.0597682637697284,-0.7181515043422191,0.1157062465049267,-0.6862000301156719,-0.1764421538038805,0.9235811504278189,0.340390988328825,0.6731467768414666,0.3655269115867772,-0.6428557332199635
Walking_Normal_Christian_4586.pcd,0,0.5229165948655798,0.2862870149685777,0.0351751899071973,-0.3406109947358993,0.7767428669841262,-0.5297685049663683,-0.7224404717149225,-0.5768259410997398,-0.3812500472166776,0.6017174711551435,-0.252868250802031,-0.7576237408126673
Walking_Normal_Christian_1477.pcd,0,0.7810436879765101,0.440113454967067,0.0431902531892162,-0.4902762610728827,-0.8278617811591883,-0.2725326753333099,0.6212702739887028,-0.5512599554376552,0.5568982924995164,0.6112711628127054,-0.1037175627693359,-0.7845955854367216
Walking_Normal_Christian_4767.pcd,0,0.2530671284826548,0.096387536292043,0.0384910961096788,-0.3953823155344317,0.8710741894364104,0.2913804747410701,-0.410911863125252,0.1159706262268988,-0.9042689061310664,0.8214768805666813,0.4772636277260621,-0.3120819833700647
Walking_Normal_Christian_4572.pcd,0,0.5953235259534166,0.3149094446907932,0.0609524823759548,-0.1357555910020302,-0.9873179400191614,0.0823025201801801,0.7875588773055551,-0.0571406293826217,0.6135845200548746,-0.6011001865653531,0.1481156095422673,0.7853281682971899
Walking_Normal_Christian_4734.pcd,0,0.1722876739298307,0.0962075581225769,0.0231921286105669,0.0022687004727048,0.6534768906811503,0.7569430667783813,-0.6386649192453139,0.5834036335866852,-0.5017442787349241,0.7694816267615113,0.4822946751349722,-0.4186763337148516
Walking_Normal_Christian_4763.pcd,0,0.2214253440036673,0.1077132204541418,0.0281589536520275,-0.7299305921668802,0.6803903699109813,0.0653473423430944,0.3883071335284228,0.3340944348347858,0.85883553644651,0.5625112449274657,0.6522651708813089,-0.5080661828790908
Walking_Normal_Christian_3453.pcd,0,0.5813473340816293,0.1658675587939355,0.0276131364416803,-0.2631871553304437,-0.9583335813792502,0.1110372373120305,0.5734325102665212,-0.0628387576129183,0.816839302868747,0.7758270924880779,-0.2786539742090254,-0.5660779851036525
Walking_Normal_Christian_3393.pcd,0,0.1924028715878362,0.1360082202087503,0.0963793934410057,-0.5525508867831928,0.8297497584090302,0.0787582118592304,-0.6358650215419294,-0.3585663846336645,-0.6834514044101628,0.5388535904070687,0.4277212716605277,-0.7257350218051434
Walking_Normal_Christian_887.pcd,0,0.3413351545448707,0.1956290482865677,0.0171759510460456,-0.092573561749389,0.9928053935092608,0.0759446264323758,0.7418540699611536,0.0178974487179838,0.6703224747921399,0.6641405533071324,0.1183939692227107,-0.7381735524282806
Walking_Normal_Christian_4803.pcd,0,0.1347517878374245,0.0880795301769639,0.029155669128878,-0.8240381962420696,0.3979578857473718,0.4032252128843118,0.5593133177038813,0.458187539197307,0.6908203757587016,-0.0901646481343646,-0.7947916079676474,0.6001471787245257
Walking_Normal_Christian_2523.pcd,0,0.3787118165295781,0.243368194176557,0.0291680172418044,-0.3801001321054875,0.9226948136630362,0.0644838771533297,-0.653834395018922,-0.2187230542700345,-0.7243347357548353,0.6542357934748226,0.3174815055560281,-0.6864262671010243
Walking_Normal_Christian_126.pcd,0,0.2575478044953934,0.0977067495814633,0.0912826039003484,-0.1543944033101463,-0.9817344115452736,0.1111751474672251,-0.9365981835823468,0.1812558626585009,0.29988356867653,0.3145571660871078,0.0578260965289724,0.9474755573752128
Walking_Normal_Christian_1385.pcd,0,0.2584543588827171,0.1786174019188541,0.0720691957489438,-0.2545654020466853,0.9619542863289438,-0.0991988260726029,0.935455909321722,0.2709563074335386,0.2269469567477211,0.245191145427154,-0.0350232847596383,-0.968841922982674
Walking_Normal_Christian_2517.pcd,0,0.1975221585156704,0.1101665703869233,0.0924549388775224,-0.5100105621753762,0.857336524547711,0.0697374371912874,0.4996522629924698,0.2292847156008448,0.8353299559325907,0.7001691528167039,0.4608715687350346,-0.5453077613381716
Walking_Normal_Christian_3357.pcd,0,0.1846390738834907,0.1256205096556582,0.0956960480839768,-0.5790984872765894,0.8086607186849715,0.1035025801121434,0.378352105227132,0.1541215933623803,0.9127410470279276,0.7221458484988762,0.5677273786909927,-0.3952100669017567
Walking_Normal_Christian_4516.pcd,0,0.3089475185715644,0.1946038803600832,0.0879326892831289,-0.7554531207347289,-0.2515269925441695,-0.604999797019672,0.2156496584193781,-0.967383311361108,0.1329088173283592,-0.6186968621188931,-0.0300616187472145,0.7850544515398487
Walking_Normal_Christian_672.pcd,0,0.3935504854557073,0.0520098639181308,0.0089781740067009,-0.0250201975631011,-0.8609442225775027,0.5080836892917577,-0.7745585287635023,0.3380088976229224,0.5346111396589642,0.6320071797326539,0.3801644785328542,0.675308739783679
Walking_Normal_Christian_1777.pcd,0,0.314206028778591,0.1454589845925874,0.1139741749555052,-0.0181361686379539,-0.9707945801332304,0.2392257564959937,0.9638009121294634,0.046681546131537,0.2625045428734209,-0.2660054156695877,0.2353268289734815,0.9348060774298248
Walking_Normal_Christian_4167.pcd,0,0.2125089497617485,0.0989395686153903,0.0592275984655438,-0.1940813310525878,0.9503654476416762,0.2431829617092705,-0.7019160221127123,0.0386435699206696,-0.7112106385630438,0.6853074746698171,0.308726724519636,-0.6595767390751852
Walking_Normal_Christian_4547.pcd,0,0.3186077105839436,0.1579371659312052,0.0864288052861616,-0.2788643110471521,-0.9601439922117282,0.0189264429812282,0.8338390686013154,-0.2323095851677438,0.5007441106126778,-0.4763896553224975,0.1554212690043264,0.8653884246064286
Walking_Normal_Christian_1197.pcd,0,0.2306423272998595,0.1330904812002693,0.03632996372828,-0.4898799453461339,0.8190827571745466,-0.2985315327515868,0.7474511385124183,0.5708662738422798,0.3397476900965198,-0.4487030584742637,0.056702154181072,0.8918802784158126
Walking_Normal_Christian_684.pcd,0,0.3172374623389848,0.1915172513721984,0.0450934604024816,-0.5848010360911198,-0.7446454895276251,0.3217310104931086,-0.6041724043429767,0.6644982765129208,0.4397928448051252,-0.5412794601840901,0.0628103131461814,-0.8384935363765772
Walking_Normal_Christian_4780.pcd,0,0.3388992594236815,0.1615723612274135,0.028889990482143,-0.4218068659643332,0.4946449954537179,-0.7598718946624743,-0.4706801696507194,-0.8357634197038353,-0.2827714345235774,0.7749446081642981,-0.238381699711918,-0.5853503391299432
Walking_Normal_Christian_4739.pcd,0,0.1473010803628314,0.1089604368905044,0.024918462845067,-0.0714554145418666,0.7355911834934039,0.6736465946617881,-0.6986783842973444,0.4450897677778718,-0.5601282120506812,0.7118585807927742,0.510686507934382,-0.4821375857216317
Walking_Normal_Christian_4736.pcd,0,0.1551233011817583,0.093358636462847,0.0230226793448908,0.0430692236728564,0.6821549975823022,0.7299380804189539,-0.6254624939476398,0.5881359309397142,-0.5127307240671998,0.7790646382919817,0.4344659779673959,-0.451992924006359
Walking_Normal_Christian_2270.pcd,0,0.5259446116600379,0.2693651165799501,0.078600208973236,-0.683083472306559,-0.1309649032899197,-0.7185020278105531,-0.2515804898806965,0.9657744555573096,0.0631423637851103,0.6856414711589458,0.2238925972408297,-0.6926527830939195
Walking_Normal_Christian_1198.pcd,0,0.5092930657072104,0.4127987313174842,0.0370094459510748,0.7894849001472439,0.4719368419655514,0.3924145889681966,-0.4154208749737086,0.8815190709274147,-0.2243872193939456,0.451817539583818,-0.0141331095959306,-0.8919984115106793
Walking_Normal_Christian_884.pcd,0,0.4523117317223372,0.2962002738964133,0.0140121641256151,-0.5343916533844059,-0.7294915607280514,-0.4269281246528875,0.6549659494109706,-0.6766601536973098,0.3363787173863973,0.5342706859872306,0.0998654055460813,-0.8393936709731913
Walking_Normal_Christian_4472.pcd,0,0.1346561327476978,0.0793446233936029,0.009280587384777,-0.7156643775842573,-0.2268536166740035,0.6605769714869434,0.4354351662524295,0.5945683510866614,0.6759324610320234,-0.546095884115287,0.7713792274154219,-0.326731346620324
Walking_Normal_Christian_4733.pcd,0,0.1809411035322428,0.1034316608635351,0.021579986035975,-0.0237202668495809,0.6488916930672288,0.7605109595587228,-0.6742775249136816,0.5512626179533564,-0.4913851294488786,0.7380969911447032,0.5244512338774285,-0.4244569883363676
Walking_Normal_Christian_4209.pcd,0,0.3616108799209268,0.162876014970029,0.0944869764796553,-0.7044087942590243,-0.1680298018862688,-0.689618906533608,0.207727597033874,-0.9778391500462308,0.0260737812255347,-0.6787175377143866,-0.1248862775285014,0.7237029236392474
Walking_Normal_Christian_4737.pcd,0,0.1506049523870904,0.0993887805527001,0.0251466110003068,0.0477281456028847,0.6567092195710886,0.752632064854828,-0.6318993320371336,0.6034012224579789,-0.4864259439084642,0.7735795099977334,0.4523714907756103,-0.4437733385920311
Walking_Normal_Christian_3351.pcd,0,0.1409207796870289,0.1033468373221744,0.0883889547225606,-0.8254087098645541,0.372871188119016,0.4238720782859451,0.5157664641959623,0.8033583341127685,0.2976580948376053,0.2295330392133731,-0.4643085871295845,0.8554134204156495
Walking_Normal_Christian_488.pcd,0,0.1364425087315618,0.1216330626964077,0.0019120717859468,-0.7711046534036055,-0.0164015767366768,0.6364971341489734,0.6307543015844325,-0.1560707241856216,0.7601256080970503,0.086871310177986,0.9876096988855092,0.1306922267590296
Walking_Normal_Christian_1549.pcd,0,0.5527579515089426,0.0853867272758904,0.0197919973968618,0.2805400634760264,0.9059420861237788,-0.3171217579646074,0.5549155386519516,-0.4226604330396577,-0.7165381380675726,0.783176875135803,-0.0250418635972866,0.6212945254225999
Walking_Normal_Christian_1546.pcd,0,0.455859277017984,0.0814964894684883,0.0086937045671551,0.2516048909376239,0.7972499826568824,-0.5487143555711544,0.2495010028866716,-0.6012204220905333,-0.7591332252113763,0.9351172270976572,-0.0540968503231181,0.3501846689538344
Walking_Normal_Christian_1734.pcd,0,0.3923235570542824,0.158990416584686,0.1081263407985123,-0.0592571604587731,-0.9411974421631312,0.3326198487762603,0.6444158660990338,0.2184074191416679,0.7328208449435011,0.7623757475511631,-0.2577703903272342,-0.5935803613802855
Walking_Normal_Christian_4765.pcd,0,0.2215372983229358,0.1022996584643693,0.0332811662539819,-0.6472891257402165,0.7410648416073238,0.1784367905785658,0.4614018993039936,0.1945954713199834,0.8655870203858314,0.6067331167961199,0.6426161397562833,-0.4678882579287497
Walking_Normal_Christian_122.pcd,0,0.2643649765657532,0.0957807587159733,0.0831846771910676,-0.1478776896423271,-0.951788604743257,0.2687575874034652,-0.9511920306320109,0.2112952888675195,0.2249178111322975,0.2708614217052697,0.2223797490404087,0.936579594828184
Walking_Normal_Christian_1799.pcd,0,0.1814052563712462,0.1021883357030498,0.0889702127257115,-0.2292269783450421,-0.9043046714897172,0.3601222757907067,-0.9705457251522897,0.1841647173650699,-0.155320160528055,-0.0741349296041916,0.385118706374697,0.919884554828953
Walking_Normal_Christian_1798.pcd,0,0.3197047706192981,0.1411927612567034,0.0935204187348334,-0.3513013835537124,-0.911471106053875,0.2140274766056298,0.687350062884922,-0.0958593865333678,0.7199728252271337,0.6357178847298077,-0.400039249127348,-0.6601752571797024
Walking_Normal_Christian_3394.pcd,0,0.2189393195210216,0.1457846879584955,0.0965192503704939,-0.5125074715868968,0.8580132465513575,0.0339022168892433,-0.5639737663317872,-0.3065749447445268,-0.7667759738961758,0.6475103724707004,0.4120983766011329,-0.6410189120030435
Walking_Normal_Christian_3433.pcd,0,0.7808085296608385,0.3016977840497549,0.0578171140947287,-0.485648425677298,-0.6169205252060835,-0.6193179088453785,0.4907520099389948,-0.7787092828146153,0.3908635536848946,0.7234003534544332,0.1141092390553814,-0.6809339249767211
Walking_Normal_Christian_3716.pcd,0,0.0454090140872805,0.0010870186102952,6.648433315685568e-05,-0.6317099420836392,0.621284061789871,0.4636255640477192,0.6638384957554788,0.7423987412814003,-0.090346889802006,0.400326117841178,-0.2506994685069608,0.8814129428732813
Walking_Normal_Christian_1668.pcd,0,0.4420779081260003,0.1849590628346101,0.0519395394402264,-0.776259866732602,-0.5708458343177183,-0.2674988836283092,0.2171229469387189,-0.6404547150531148,0.7366650418466181,-0.5918430917168247,0.5137633612942267,0.6211030215501521
Walking_Normal_Christian_3956.pcd,0,0.2746126771918858,0.1165239744186521,0.0509417449106658,-0.1860528350740611,-0.965653742161426,0.1813758330388593,0.7154876794268457,-0.006638484092524,0.6985938098189397,0.673395666120069,-0.2597475327670876,-0.6921484638949357
